data_reg,cod_modello,nr_seriale,data_intervento,data_inst,cod_componente,mod_cod,mod_desc,flg_sost,flg_rip,flg_reg,flg_pul
10/09/2014,ZCAX,82100143,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
10/09/2014,ZCAK,85100067,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
10/09/2014,ZCBL,70700651,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
10/09/2014,ZMEU,70502708,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
10/09/2014,BMMA,6269715,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
10/09/2014,ZMEU,81302831,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
10/09/2014,ZCBL,74600664,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
10/09/2014,ZMM3,82501735,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
10/09/2014,ZMSB,53701699,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
10/09/2014,ZCAW,32500037,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
10/09/2014,ZCAK,60800251,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
10/09/2014,ZCB3,63900624,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
10/09/2014,ZMEU,64101851,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
10/09/2014,ZMEU,74202910,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
11/09/2014,BF81,4214916,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
11/09/2014,ZCBL,74700721,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
11/09/2014,NMSM,83501627,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
11/09/2014,ZMEU,75102267,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
11/09/2014,ZCBL,75000754,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
11/09/2014,ZMEU,72102891,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
11/09/2014,BMV6,10475316,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
11/09/2014,ZCBL,72900675,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
11/09/2014,ZMEU,84402749,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
11/09/2014,ZCBL,84000720,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
11/09/2014,ZCAK,43600167,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
11/09/2014,ZFZ4,11800122,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
11/09/2014,ZMSB,54801593,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
11/09/2014,ZMEU,93801970,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
11/09/2014,ZCB3,93800555,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
11/09/2014,NCCS,11210198,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
11/09/2014,ZCBL,23710427,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
11/09/2014,NMSM,92500969,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
11/09/2014,ZMFP,73601357,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
11/09/2014,ZCBL,82900867,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
11/09/2014,ZMEU,82903336,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
11/09/2014,BFTB,5257145,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
11/09/2014,BMMA,7325240,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
11/09/2014,ZCB3,80400649,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
11/09/2014,BFTB,6268173,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
11/09/2014,BMMA,5261297,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
11/09/2014,ZMSL,42100016,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
11/09/2014,ZMEU,80803496,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
11/09/2014,ZCB3,72100449,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
11/09/2014,ZCBL,21810379,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
11/09/2014,NCCB,10410285,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
11/09/2014,ZCB3,72100440,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
11/09/2014,ZCAW,51500237,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
12/09/2014,ZMSL,41400603,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
12/09/2014,ZMSB,42200828,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
12/09/2014,DCCP,14073494,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
12/09/2014,ZMEU,72902865,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
12/09/2014,ZMSL,1812345,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
12/09/2014,ZCBL,71200478,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
12/09/2014,ZMSB,20311945,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
12/09/2014,ZMEU,70502869,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
12/09/2014,ZCBL,92100489,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
12/09/2014,ZMEU,74302911,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
12/09/2014,ZCBL,74300778,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
12/09/2014,VGC2,1615005139,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
12/09/2014,ZCKX,12610955,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
12/09/2014,ZMSL,82201947,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
12/09/2014,NMMF,23811468,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
12/09/2014,ZMSL,80401622,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
12/09/2014,ZMSB,44603647,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
12/09/2014,ZCKX,84400927,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
12/09/2014,ZCAW,40602197,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
15/09/2014,ZMSL,61502289,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
15/09/2014,ZMSB,41900872,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
15/09/2014,ZCB3,72600528,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
15/09/2014,ZCB3,64500476,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
15/09/2014,ZMSL,80801957,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
15/09/2014,ZMSB,44700749,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
15/09/2014,ZCBL,74900570,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
15/09/2014,ZMEU,74603041,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
15/09/2014,ZMEU,84902958,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
15/09/2014,ZCBL,84700618,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
15/09/2014,ZCB3,74200592,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
15/09/2014,ZMEU,80402906,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
15/09/2014,ZMSL,64702614,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
15/09/2014,ZCB3,64300646,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
15/09/2014,ZMSB,53701692,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
15/09/2014,ZCAK,91500158,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
15/09/2014,ZCB3,93900574,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
15/09/2014,ZMSB,83802130,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
15/09/2014,ZFZ5,2600105,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
15/09/2014,ZCAK,34102064,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
15/09/2014,ZCAK,42802726,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
15/09/2014,BMV6,8385968,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
15/09/2014,ZMEU,4111945,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
15/09/2014,ZCB3,4010506,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,ZCB3,72000596,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,ZMEU,91201870,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,ZCBL,83600756,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,MMEF,403449,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,ZFZ5,901420,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,ZMSB,90801792,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,NCCD,14512371,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,NCCD,14512370,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,NMSE,2211900,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,ZMSB,10511639,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,NCCL,4610302,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,FMFA,200846029,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,ZCAK,64000263,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,NCCL,92400388,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,ZCBL,70900753,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,ZMEU,71403100,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,ZMSB,512219,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,ZCKM,52901127,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,ZCKM,2611232,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,ZCKM,74400769,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,BFTB,6282234,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,BMMA,5257430,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,ZCB3,62200605,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,ZCB3,90300592,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,ZMEU,90302574,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,NMSM,54900937,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,NMSM,91801296,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,MMED,403224,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,ZMSL,64501467,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,ZMSB,25002060,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,ZCKX,3910833,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,BFTB,5262308,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,ZMM3,91601204,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,ZCAW,92901072,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,ZCAX,81400153,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,ZCAX,71900151,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,ZMEU,92700943,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,ZCBL,92500303,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,ZMEU,72003099,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,ZCBL,73900593,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
16/09/2014,BMMA,8378099,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
17/09/2014,NCCL,10812363,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
17/09/2014,ZMSB,42200864,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
17/09/2014,ZCBL,3610642,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
17/09/2014,ZCBL,84100800,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
17/09/2014,ZMEU,93600914,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
17/09/2014,ZCAX,71900159,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
17/09/2014,ZCB3,73600603,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
17/09/2014,ZMEU,73602787,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
17/09/2014,BFTB,6298856,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
17/09/2014,ZMSL,83801747,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
17/09/2014,ZCKX,80801058,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
17/09/2014,VGC2,1517006642,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
17/09/2014,ZFZ5,20701781,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
17/09/2014,NMSM,91401302,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
17/09/2014,ZCAX,81400145,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
17/09/2014,ZCKX,12610963,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
17/09/2014,ZMSB,84501774,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
17/09/2014,BMV6,7355320,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
17/09/2014,ZCAK,61400261,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
17/09/2014,ZMEU,84802593,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
17/09/2014,ZCBL,84700736,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
17/09/2014,ZMEU,92700953,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
17/09/2014,ZCBL,92500293,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
18/09/2014,BFTB,7359721,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
18/09/2014,ZFZ5,13500340,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
18/09/2014,ZCBL,710720,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
18/09/2014,ZMSL,73501261,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
18/09/2014,FMSN,200836075,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
18/09/2014,NCCB,10410291,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
18/09/2014,ZFZ7,42101695,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
18/09/2014,ZCB3,80400661,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
18/09/2014,ZMEU,74102577,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
18/09/2014,VGC2,1417010142,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
18/09/2014,ZCAX,31410067,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
18/09/2014,ZMEU,71403064,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
18/09/2014,ZCBL,71000774,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
18/09/2014,ZMSB,94802091,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
18/09/2014,ZMEU,94102542,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
18/09/2014,ZCBL,94800648,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
18/09/2014,ZMEU,73002849,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
18/09/2014,ZCBL,72900718,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
18/09/2014,ZCBL,80400680,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
18/09/2014,ZMSL,54101795,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
18/09/2014,FMSN,200807139,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
18/09/2014,ZCAK,42802714,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
18/09/2014,BMV6,8379516,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
18/09/2014,ZMEU,2111912,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
18/09/2014,ZCBL,3810612,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,ZCAX,71900131,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,ZCB3,83700333,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,BMV6,7355406,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,FMFA,200641073,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,ZCKM,5301105,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,ZMSB,1711816,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,NMSM,95102457,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,ZCBL,93900760,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,ZCBL,84600575,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,ZMEU,84702966,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,ZCB3,84100544,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,ZMEU,94601854,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,FMFA,200809143,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,ZCAW,91300051,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,ZCBL,94100678,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,ZMEU,94202599,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,ZCKX,3910870,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,NCCL,11910273,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,NMSE,11519261,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,BMMA,6307466,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,BMMA,6310234,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,ZFZ4,2200794,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,NMSE,2211900,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,ZCBL,73500597,19/04/2024,19/04/2024,I213 - Cablaggio,ZCBT,Brio 3 Lavazza Blue Touch,S,N,N,N
19/09/2014,ZMEU,73102776,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,ZCS0,12711519,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,ZCKX,64801009,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,ZCKX,2610983,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,NMSM,62601824,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,NMSM,50301508,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,ZMSL,80801960,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,MMED,402981,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,FMDL,200708094,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,ZCBL,82000760,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,ZMEU,82203330,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,ZMEU,73602785,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,ZCB3,73600589,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,BFTB,5257270,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,ZMSB,93000910,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,BFTB,8386905,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,ZCAW,92901058,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,ZMM3,21711480,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,ZCB3,62700562,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,ZCB3,71800304,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,ZCB3,71500786,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
19/09/2014,ZMEU,64603169,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D,#N/D
